tempo_s,phi_d,phi_e,x_m,y_m,theta_rad
2.346469293858772,-11.779271130005231,8.214929139690119,0.01696037411021824,-0.01172818683057847,-0.035308532079706245
2.34746949389878,-11.58313653650094,8.196589655977057,0.016899805949751632,-0.011726047368584028,-0.03993396607242073
2.348469693938788,-11.381321960288684,8.17682547978097,0.01684226904439823,-0.011723748469593133,-0.04450978389274842
2.349469893978796,-11.173922779977273,8.155640308611131,0.016787835670852732,-0.01172132405066627,-0.0490343419537645
2.350470094018804,-10.961037154984545,8.133038080301981,0.016736576289596423,-0.011718808564263607,-0.053506019588692895
2.351470294058812,-10.742765978858342,8.109022972020338,0.01668855950377958,-0.011716236922599977,-0.05792321974981181
2.35247049409882,-10.519212831210735,8.083599399233842,0.01664385202015997,-0.011713644421186465,-0.06228436969633088
2.353470694138828,-10.290483928287662,8.05677201464061,0.01660251861209793,-0.011711066661718058,-0.06658792167091027
2.354470894178836,-10.056688072198368,8.028545707060522,0.016564622084602753,-0.011708539474467304,-0.0708323535644969
2.355471094218844,-9.81793659882864,7.998925600288443,0.016530223241419523,-0.011706098840344164,-0.07501616956915907
2.356471294258852,-9.574343324463273,7.967917051909415,0.016499380854140003,-0.011703780812781985,-0.07913790081860612
